,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79
10,-0.16950727,0.15187985,-0.6806536,-0.14144649,-0.33142528,0.1572442,0.15863046,-0.20090315,0.25349456,-0.7061509,-0.13480014,-0.31398675,0.37274408,0.26046497,0.35626268,0.20814537,0.5728861,-0.43708655,-0.09230711,0.24898653,-0.51996666,0.2549606,-0.2925493,-0.15170752,-0.20011239,0.3077447,0.25899217,-0.6098099,0.007392289,-0.06157827,-0.6178997,-0.05994442,0.28254765,-0.008172477,-0.40575942,-0.16764559,0.63618785,-0.7254697,0.07376035,-0.40222585,-0.41836563,-0.08205756,0.12749153,0.31174076,0.09127751,0.52400714,0.15085508,-0.32679865,0.35497963,-0.44244134,-0.37511414,-0.008222482,0.27812925,-0.18584722,-0.07904874,-0.2896439,0.006727582,-0.62668914,0.495336,0.35699093,0.07494608,-0.20871362,-0.036967378,0.6429427,0.09355204,0.056538247,0.33488652,0.18849738,0.29184303,0.14779979,0.09900601,0.26739198,-0.8720773,0.27652392,0.20973045,0.007611701,0.07373606,-0.2745063,0.26383078,-0.21334843
11,-0.07830647,0.026578866,-0.076531716,-0.089730725,0.06641288,-0.111266136,0.07777803,0.19876985,-0.16960986,-0.09635098,-0.10757835,-0.09265221,0.016408436,-0.1327769,0.13892996,-0.07595805,-0.05255755,0.079781525,-0.032259215,0.20402405,-0.07106031,-0.1262364,0.13553655,-0.017121244,0.0058213715,0.1063356,0.12224203,-0.29433882,0.039788242,0.030020867,-0.055977922,0.1488656,0.16491331,0.07278238,0.09816471,0.013855712,0.17423263,-0.1538062,-0.0025618013,0.12175158,-0.24685788,0.10018526,0.12100867,-0.13147226,0.12389069,-0.07372996,-0.113027886,-0.13807859,0.13872585,-0.15196525,0.09249851,0.14577854,0.051313724,-0.11385218,0.26734176,0.07270751,-0.09630505,0.126947,0.31222457,0.1519208,0.07822277,0.009781677,0.018904898,0.061841726,-0.05399878,0.17396851,0.09472166,0.062171936,0.19344187,0.063603096,0.230248,-0.30501264,-0.17340983,-0.0973783,0.08675763,-0.09715648,-0.04085256,-0.1734083,0.22264558,-0.035138838
12,0.11082257,-0.10357936,0.6293808,0.18158412,0.12701112,-0.088715516,0.2160869,0.5229445,-0.5622132,0.56513286,0.39321426,0.5247994,-0.34604794,-0.54090375,-0.5560686,-0.14440879,-0.66250265,0.1047981,-0.021283446,-0.30957702,0.8222965,-0.34292436,0.073816754,0.16276315,0.4075036,-0.45236593,-0.46848455,0.72197545,-0.36981383,0.2182303,0.62427187,0.024059935,-0.31932038,-0.21701205,0.49222523,-0.16019459,-0.27858874,0.8624768,0.109182395,0.5245984,0.07383897,0.27149332,-0.2748476,-0.21293294,-0.04370358,-0.54021007,0.124718696,0.54257953,-0.4165722,0.37661898,0.2749995,-0.071342535,-0.20837867,0.1456101,0.050931774,0.26918167,-0.34803447,0.46862563,-0.49106357,-0.4042624,0.0062796357,0.51462615,0.0020971673,-0.46413898,-0.42976573,0.2758331,-0.09279379,-0.07244429,-0.33858633,-0.54659283,-0.24034148,-0.2418297,0.7664565,-0.3683818,-0.23710945,-0.11149574,-0.20425276,0.44500324,-0.08633798,0.039655227
13,0.031652853,-0.07866967,0.15655579,0.15075405,0.07283708,-0.02160447,-0.013052035,0.1819291,0.07177345,-0.10738216,0.08433454,-0.121687345,-0.086674735,-0.046196263,-0.03572701,0.17563047,-0.013046562,-0.0038302413,0.014217641,-0.06713509,0.09232223,-0.07714664,0.13686693,0.018024243,-0.0066181393,0.10787691,-0.01857733,0.1978887,0.11840949,0.23387578,-0.0526987,0.047142796,-0.10244089,0.11145238,0.1659853,-0.028654369,-0.10386455,-0.039617453,0.0038984136,0.04423685,-0.18381198,-0.021044297,0.124832556,0.038097776,0.026780717,0.13011254,-0.03977809,0.009780566,-0.06003686,0.028394438,0.07786687,-0.030144095,-0.08461958,-0.12390461,0.004221923,0.059666798,-0.014927356,-0.026129302,-0.08254782,-0.22649369,-0.11622237,-0.07996909,0.27135012,-0.034320213,-0.02403993,0.12343342,-0.22610627,-0.039974276,-0.013622317,-0.13685213,0.14474246,-0.017785368,0.11891704,0.10759899,0.11830076,-0.048309594,-0.10075503,-0.08200891,0.2456006,-0.013143976
14,0.50618714,0.47856748,0.16094588,1.3024474,0.29420552,0.55899197,0.41372666,1.1846527,0.6795416,-0.042875815,0.77741194,0.19431041,0.74351037,0.36369434,0.18590921,1.045396,0.11297675,0.3896732,0.52100503,0.63066864,-0.101799615,0.53172165,1.0668725,0.9779972,0.8869344,0.052295458,1.0428303,0.6189674,0.39471346,0.15848555,0.43064287,0.5872416,0.5115023,1.1518193,0.9512076,0.585067,0.7593923,-0.061567113,0.66795635,0.36316675,0.4103351,0.37111136,0.5529389,0.11827901,0.39710712,0.10530477,0.8678209,0.5169168,0.3789089,0.15790552,0.18145882,0.27941108,0.91663545,0.5901649,0.17393224,0.099572234,0.66925853,0.5095571,0.33713678,0.98010427,0.8278644,0.08245018,0.56465554,0.042883784,0.9014705,0.3335593,0.46151105,0.53310007,0.5930005,0.58798933,0.81616974,0.19276801,0.08446889,0.7119973,0.59447956,0.3161227,0.9521355,0.46202102,0.94404125,0.4340128
15,0.075521,-0.026716013,0.058387864,0.31054762,0.031663757,0.040863838,0.13293092,-0.038175113,0.13766178,0.029392192,0.010618659,-0.0635127,-0.057380907,-0.030469222,0.06979233,0.021536306,-0.11474551,0.078584164,-0.0578158,0.1448706,0.21014453,-0.022490645,-0.033046212,0.26148155,0.08687072,0.075788304,0.017794525,0.31615597,-0.00044161748,-0.057894923,-0.009390156,0.056569498,0.124076776,0.06760951,0.07670782,0.015339969,-0.014261663,0.1791144,0.047502644,0.13406254,-0.027674157,0.009745559,-0.066803515,-0.036400776,0.07973528,0.13613714,0.0861548,-0.022499852,0.03736829,-0.036073,-0.028576097,-0.041687343,-0.057701416,-0.06144838,-0.06280346,-0.11975562,0.05548835,0.101860136,-0.023996238,-0.045572635,0.055347227,-0.045430403,-0.02595593,-0.036007047,-0.02697597,0.10824222,0.038176928,-0.069059156,0.23041199,0.023187421,-0.020726642,0.032106757,0.040256746,0.07972719,0.025913086,0.0048482586,0.029285679,0.01314046,0.08478407,-0.03646773
16,0.13164587,0.07016645,0.25072294,0.006635055,-0.82794,-0.22809024,-0.14646366,-0.49657688,0.026189985,0.05506309,0.3424274,0.01847896,-0.3539331,0.3288702,0.02781075,0.62098724,-0.112997,0.4907356,-0.3948716,-0.119488984,-0.099051476,-0.3086353,0.2945118,-0.25083482,0.24854647,-0.028118884,-0.0146556115,-0.80157393,-0.5236605,-0.032149527,-0.3536674,-0.26587307,0.18130891,-0.15402019,0.33410838,0.09528541,0.1812032,0.100123525,0.021253513,-0.33897814,0.0126934275,0.18748511,0.103262715,-0.2772137,0.20258325,-0.035618074,0.39872536,-0.3817072,-0.14818928,-0.52833843,0.41113093,-0.37644765,0.11877695,0.14257592,-0.10094931,-0.11099333,-0.21932483,0.4201325,0.14426649,0.3987161,-0.13725388,-0.5883264,0.20738639,0.56350815,0.033593383,-0.1777255,0.21156508,-0.24936849,-0.03695615,0.23063675,-0.0018041085,0.09404404,0.2863738,0.19669728,0.35417518,-0.05615823,-0.59395623,-0.033242516,0.274271,0.20364313
17,0.35274273,-0.031534363,0.23646292,-0.026914902,0.11103299,0.11081521,-0.14398457,0.3202921,-0.31800184,-0.4270667,-0.010417301,-0.4074063,0.14271149,0.47652403,-0.16386774,-0.31183657,0.23570235,0.01984779,0.5581472,-0.34275445,-0.28185028,0.24797025,-0.34585422,-0.14587463,-0.0833572,0.50227237,0.1309855,0.48137823,0.7275984,-0.7040416,0.50691295,-0.13953526,0.54660505,0.09200158,-0.21412379,0.42751935,-0.22417624,-0.14814259,-0.09650763,0.27897722,-0.19368388,-0.123589635,0.33032563,0.26786312,-0.75949526,0.084128074,-0.6005872,0.5790863,0.3290675,0.4348648,-0.2674994,0.6317752,-0.03002863,-0.19128034,0.13551253,0.40388167,0.39934593,0.5774659,0.2536216,0.41523236,0.31803808,0.009294632,-0.02490736,-0.020616775,-0.16924764,-0.72681266,0.13968173,-0.6131205,0.4624801,0.4611685,-0.08564964,0.28029916,0.24235731,-1.020992,0.18081531,0.00059125526,0.23426174,-0.40180564,-0.14278707,-0.27523875
18,-0.9354829,-0.1924581,-0.9842357,0.18784988,-0.048166607,0.21034001,-0.12479618,0.579828,0.015015608,-0.09636586,-0.04939868,0.071570314,-0.5804687,-0.37023452,0.3334269,-0.2291373,0.3254977,-0.27766737,0.43351054,-0.12741062,0.26297006,0.2411478,0.37099686,0.16814137,0.2155945,0.21396685,0.1734423,0.116274394,0.057235397,-0.051320545,0.031670623,0.25734183,-0.5215829,0.01640843,-0.3111828,-0.6547675,0.090388976,-0.70266,-0.07199647,0.034472864,0.1493555,-0.05387654,-0.46072158,-0.43009084,-0.1540433,0.2055162,-0.11050135,-0.047290802,-0.6022115,-0.20477015,-0.2019148,-0.9682938,-0.5821944,-0.122314766,-0.11421815,0.38958967,-0.08778728,-0.7006723,-0.88127345,-0.9068736,-0.33108056,0.42613414,-0.81675917,-0.47016588,0.34713757,0.42439944,-0.67358774,0.643938,-0.8964291,-0.44038114,-0.5249352,0.3261648,-0.5308818,-0.12366825,-0.17332529,-0.029700246,0.080163285,-0.11619575,0.34245533,0.36092395
19,0.19811772,-0.0677793,-0.014985764,0.12060214,0.28808,-0.09166207,0.14774428,0.2338997,0.2664383,0.29895827,-0.09049085,0.20028234,0.12229946,0.16129418,0.32311797,-0.24794547,-0.23712245,-0.055080224,0.12547961,0.07589475,0.14916259,0.23413022,0.44341522,0.076002814,-0.057963252,-0.11785851,-0.29313695,0.28564572,0.38727894,0.24468069,0.47367916,-0.12183623,0.28113338,0.103417724,0.35149774,0.25852633,0.28911304,0.025692407,0.4088206,-0.6954581,0.1594744,0.07695325,-0.2178588,-0.04449639,0.33171192,0.21558076,-0.42881075,0.35730562,-0.020741481,-0.12659417,0.3661773,0.48926055,0.07592003,-0.41247874,0.04543852,0.022427823,0.24937098,0.28561357,-0.115438275,-0.28708258,0.018706227,0.2180388,-0.22979799,-0.08776225,0.018087704,-0.071839206,-0.017748788,-0.5561467,0.045015246,0.11831515,0.35932666,-0.34083998,-0.034066703,0.1511323,0.33554,0.31192738,0.3056619,-0.39016223,-0.4092524,0.031034082
20,-0.013759426,0.45786548,-0.14234185,-0.3148766,-0.08814135,0.5717386,0.098299935,-0.58681864,-0.15694721,-0.2624462,-0.08402517,-0.3307509,0.18062906,-0.13724963,-0.22406945,-0.45330876,0.13540158,-0.18816471,-0.26301953,0.060878206,-0.2185871,0.045596637,0.05031932,0.4554194,0.0881347,-0.34224254,0.115540296,-0.085929126,-0.09067848,0.23430791,-0.076589614,0.23406501,-0.3026736,-0.06415357,-0.2627561,-0.5328772,0.12254496,0.050418887,0.3444277,-0.48241645,0.03528516,-0.34666023,0.31817827,-0.08288112,0.38952094,-0.40034252,-0.12577124,-0.009673055,0.25349903,-0.18690363,-0.4084801,-0.08680149,0.17657545,0.08792797,0.3432322,-0.62021506,0.41828826,-0.5323142,0.25891843,0.28952575,0.35565066,-0.2675367,0.6824163,0.2330453,0.20553271,-0.50213695,0.449759,0.14823194,0.1603108,-0.02198453,0.10241285,0.2982275,0.16175732,0.11650102,-0.112125486,-0.10612663,-0.087567225,-0.29755178,-0.10827194,-0.28433666
21,-0.21144716,-0.030159108,0.102296665,0.11883469,0.7756256,-0.080527276,0.14155714,-0.25327176,0.23241095,0.32417783,-0.6474113,0.2110711,0.04123434,-0.025088236,-0.576104,-0.4417597,-0.6346283,-0.34958825,-0.1698072,0.6041683,-0.30448455,0.21308586,0.31122297,-0.19357504,-0.07376927,-0.54387766,-0.3990452,0.031931333,0.22024174,0.009143324,-0.42237997,0.26245382,0.14945063,-0.15074374,0.063009396,-0.014984903,0.28408453,-0.42041785,-0.22730203,-0.10180207,-0.27950218,-0.32304907,-0.041861493,0.117031634,0.4664419,0.009880198,-0.67985535,-0.5994427,0.01096304,0.22290596,-0.13293977,0.15279087,0.3279828,-0.17318702,0.22901498,-0.45551312,0.009365184,-0.45890522,0.058707736,-0.55551696,0.28638718,0.2469592,0.059957135,-0.048374355,-0.022539476,0.49372306,0.1603849,0.25902617,0.11299624,-0.45016038,0.29482302,-0.11583165,-0.69149673,0.23499161,-0.035210285,0.19983476,0.22165543,0.5416772,-0.620659,-0.016884461
22,0.39292538,-0.06640967,-0.15920736,0.33790192,0.31714296,0.099432066,-0.017062167,0.105051056,0.15060264,0.10416443,-0.3778033,-0.2317867,0.13897571,-0.012839216,-0.2402494,0.27536,0.056476668,-0.30282074,0.2280949,0.059357945,0.2307126,0.14637373,0.36323625,0.17272902,0.038483117,0.1420594,-0.13685298,0.48758483,0.2720663,-0.30802935,-0.26217934,0.18981215,0.27737883,0.08708744,0.2748887,0.2424478,-0.055046875,-0.51755476,0.21741448,-0.27664953,0.0025976407,-0.2150224,-0.000305232,0.07986988,0.2723977,-0.31952724,0.10107464,-0.3858768,0.30583295,0.25151095,0.045148052,-0.30816352,-0.046539504,-0.16093001,0.24085015,0.33482152,0.19356336,-0.21748249,0.25370234,0.2910613,-0.21810694,0.11087511,0.009332726,0.17004775,0.14648795,-0.112653114,0.0046106637,-0.13143764,0.18520685,0.23546799,-0.12945485,0.17096394,-0.075565636,-0.16422151,0.1640562,0.30500308,0.046255384,-0.090354495,0.11365331,0.045760117
23,0.06482443,-0.2718308,-0.15527114,0.062348753,0.10239002,-0.06853941,-0.20390415,-0.048427258,0.14748228,0.24647905,-0.056941718,-0.1605522,0.1913368,0.13770007,-0.29569152,-0.28285313,0.3426919,-0.11193458,0.10670147,-0.046829514,0.24141183,0.11999754,-0.50673044,0.20792729,0.21913928,-0.3252139,-0.21654771,-0.3460023,0.106214285,0.039740603,-0.20905446,0.17251247,0.10391956,-0.037462004,0.06062068,-0.04508347,0.061891682,-0.4225188,0.0010815347,-0.18867254,0.05855255,0.0002980841,-0.23151793,0.01921552,-0.25325128,0.2580017,-0.31252956,-0.21407795,0.20247845,0.105659716,-0.21302043,0.053897113,-0.23219196,0.11068651,-0.30967942,0.018223023,0.12664694,-0.2535724,0.12811396,0.22189827,-0.087449305,0.34456167,0.22700039,-0.1596797,-0.3367752,0.043828253,0.34489247,-0.59290093,0.15417165,0.0910606,-0.28605574,-0.5927635,0.01993421,-0.37640706,-0.065526634,0.09132259,-0.26901132,-0.2789387,-0.5379815,0.07020304
24,0.3645235,0.6992088,0.38665175,0.9637983,0.5832984,0.5180218,0.46158972,1.1105976,0.76079726,-0.04016346,0.35594022,-0.037826657,0.73131293,0.44281182,0.29402816,0.916245,0.21167047,0.6963127,0.8708176,0.68590283,0.22459416,0.7497726,1.0573673,0.7877417,0.6626055,0.11674498,0.7571278,0.49252546,0.5662328,0.104750335,0.56884676,0.64522326,0.6921663,1.0324713,0.7740188,0.69227326,0.8629454,-0.1820876,1.05149,0.45886835,0.12248366,0.46264544,0.71522826,0.15912871,0.33233804,-0.10390701,0.76045394,0.5813258,0.6955463,-0.0314573,0.6148421,0.42878368,0.8075629,0.36145523,-0.0006737347,0.36117318,0.5504374,0.2993475,0.76378804,0.7044893,0.96809524,0.3875495,0.43386355,0.08262706,0.8842017,0.51831746,0.4380452,0.43719497,0.7259217,0.8185562,0.78317094,0.40328002,0.055356402,0.76910514,0.74741846,0.22968902,1.0086648,0.56486714,0.6570674,0.5645725
25,0.09178008,-0.30639678,0.00042707784,-0.096501365,0.37809142,0.51608413,-0.017087772,-0.0071621733,0.12094494,0.26090005,0.24839431,0.21700586,0.3765921,-0.24346906,0.5258891,-0.32338688,0.22858018,0.116266035,0.1516682,0.100620925,0.14414307,0.07567588,0.17790623,0.30583194,-0.28728476,0.29681885,-0.16867381,0.107914306,-0.004112453,-0.048691258,-0.4184329,0.4002504,0.30473024,0.05335199,-0.17590249,-0.33539182,-0.24698956,0.009029165,0.49314854,-0.2764522,0.08546035,0.46152958,-0.31405938,0.15771379,0.13834038,-0.25828278,0.011701739,-0.15689412,-0.057457536,0.044519685,0.04320873,-0.114030115,0.0453621,0.26187062,0.345802,-0.6102078,-0.022615671,0.31428522,0.46416444,0.25034392,0.28976816,-0.34491643,0.5004512,0.25654098,-0.14311606,-0.30900678,0.24032964,0.28261688,0.052672192,0.21384153,0.21105169,0.4391367,-0.03831919,0.18700494,0.09010905,0.31961268,0.27937183,-0.37996492,0.116971016,-0.3431418
