,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
39,0.3739727,-0.17028457,-0.02857982,-0.00061394786,-0.16343895,-0.060618494,-0.011761714,-0.012785079,-0.07650294,-0.016427523,-0.09051204,0.008845231,-0.094119474,0.03163475,-0.06819522,0.2986842,0.31841695,0.03443464,0.1328339,-0.13861609
40,0.074490994,0.14079696,0.10634059,0.07958428,0.046134103,0.0377191,-0.06896758,0.015830776,-0.122339316,0.0873591,-0.07739429,0.12809145,-0.054527953,-0.04786116,-0.008716256,0.02535311,0.1278598,0.1407674,0.07485093,0.027433734
41,-0.06784842,0.22151901,0.14864472,-0.14103837,0.19878614,-0.17425038,-0.08921826,-0.03465847,-0.09790521,-0.12932177,0.071037434,-0.10350406,0.13935983,-0.17694017,-0.11987322,-0.080628484,-0.06046172,-0.032807972,-0.079634845,-0.015001941
42,0.24615932,-0.029719554,-0.064664885,0.390715,-0.105429925,0.116801284,-0.011233789,0.47842252,0.06588014,0.0011914836,-0.06352755,0.42046645,0.05921069,0.30136675,-0.017469179,-0.044497397,0.0023241267,0.0134027,0.037821338,-0.11064473
43,0.03806117,-0.062374584,-0.012000891,0.17904316,-0.16113889,-0.21954438,0.11124128,0.043314606,-0.15751326,-0.08719833,0.08244607,-0.045227982,-0.14760923,0.0076722982,0.17918926,0.06968594,0.07989516,0.059608202,0.102439046,-0.074009754
44,-0.023402506,-0.039628156,0.08964196,-0.050164826,-0.06349358,0.14745359,0.12260032,0.16837232,-0.19420868,-0.040358555,0.046597738,0.07920981,-0.012846894,0.030638274,-0.07974786,0.18936783,-0.024869641,0.0004472633,0.42939916,0.022705605
45,0.08509282,-0.028913775,-0.12863529,-0.04575139,0.06154814,-0.23824576,0.047250167,0.057914276,0.008453914,-0.037214905,-0.08407838,-0.09018984,0.141395,-0.055898093,0.1694056,-0.17856275,0.19580343,0.15697913,-0.06733887,-0.10500267
46,0.107355885,0.08828251,-0.11611589,0.086185835,-0.11171355,-0.20105743,-0.030886395,-0.04076492,0.0967269,-0.08472689,0.11034971,-0.05512287,-0.18897873,0.011497563,-0.032339264,0.03332827,-0.020671025,0.07633303,-0.029538639,-0.11675848
47,-0.07887148,0.11496171,-0.048377775,0.017135695,-0.007635638,-0.079955645,-0.010089108,0.014124967,0.09282692,0.21621867,0.15102613,-0.028095549,-0.06744691,0.3293453,0.050699618,-0.05318294,0.0351726,-0.0007089621,0.24403101,-0.12613353
48,-0.036649294,-0.047805894,-0.026698926,-0.024353039,-0.0544634,-0.22287412,-0.06945675,0.13546345,-0.08677662,0.0895521,-0.06653241,-0.037884474,-0.05537624,-0.0424437,-0.057354968,-0.02581841,-0.0034618285,-0.022266401,-0.057859313,0.09213611
49,-0.0073425258,-0.038558234,-0.10129796,0.18213668,0.08675947,-0.035861596,0.17053078,0.1560689,-0.032863893,0.03363605,-0.11132836,-0.027421245,-0.14656472,-0.007966018,0.21289869,0.18892501,0.039860584,0.054079052,0.09316193,-0.11005808
50,0.11729101,-0.1697073,0.112688884,0.07727935,-0.19287527,-0.19081214,-0.033453085,0.007737596,0.20303264,-0.060176518,0.19279927,0.48787668,0.1519443,-0.013979191,-0.022461446,-0.09594229,-0.0043763206,0.026600793,-0.02215177,-0.10502476
51,0.19162235,-0.074730545,-0.09167671,-0.020602586,-0.09559015,-0.20097856,-0.04338914,0.021635976,-0.026308645,-0.05648584,-0.017057132,0.01216213,-0.036382403,0.051248062,0.09174358,0.2998645,-0.025326584,0.027928341,-0.0783825,-0.122360446
52,-0.10247245,-0.11536602,-0.11418104,-0.01002621,-0.018271651,-0.18635447,-0.0055916575,-0.02934658,0.16176005,-0.038002804,0.3640882,-0.10661561,0.08872388,0.23319893,-0.05769741,0.1326945,0.016443674,0.021085717,-0.035137605,-0.044073556
53,0.14418186,0.19394183,0.27028716,0.02835749,-0.19041505,0.18643782,0.015334355,0.05411797,-0.12528436,-0.08534183,0.17745112,-0.044135083,0.25609708,-0.01975819,-0.04253586,-0.0061967056,-0.013735351,0.042935476,0.0032058991,-0.12670328
54,-0.047079377,-0.0061669247,-0.03779629,-0.0113911545,-0.017337713,-0.23638725,-0.08468794,0.0870903,0.046142567,-0.118104495,0.26382738,-0.088282436,-0.11970974,0.39900535,-0.06827535,-0.05053059,-0.0013419033,0.05791252,0.33879766,-0.05908685
55,-0.02414168,-0.10502959,-0.10046404,-0.006959547,-0.032172576,-0.2547583,-0.013557472,0.006399744,0.06927789,0.26944828,-0.1081711,-0.08015295,0.036428493,0.38686895,-0.010757515,-0.062135257,0.031326454,0.02761841,0.37138128,-0.044091858
56,-0.041646976,-0.06981764,-0.124515556,0.112286255,-0.15490218,-0.2268814,-0.04677013,0.05071134,-0.17096224,-0.06937336,-0.117435314,0.05020108,0.06608351,-0.002567252,0.1682094,-0.07846186,-0.07324533,0.11102086,-0.030747129,0.02837282
57,-0.074642554,0.05640095,0.006071249,-0.02027439,-0.099737205,-0.14106292,0.017135417,0.041246057,0.16790663,-0.04084079,0.33094335,0.012138734,0.09547065,0.11444142,-0.020849058,0.17095746,-0.023026155,0.041457254,0.029516684,-0.14979115
58,-0.020603748,-0.14235155,-0.06055265,0.12240555,-0.16911197,0.082797274,0.3318602,0.28364137,-0.124150254,0.07433747,-0.019635856,-0.05453485,-0.17010643,0.015982024,0.25097427,-0.111887515,-0.020875638,0.014705501,0.25100893,-0.14654358
59,-0.015048126,0.20612843,-0.01149287,-0.033359706,-0.11713406,-0.24066299,0.05395263,0.03735139,-0.14231834,-0.06257244,-0.08885061,-0.069844835,0.048777856,-0.0735429,-0.016939547,-0.050998364,0.08047402,0.13141072,0.09963033,-0.14406925
60,0.20649,0.032238606,0.2551041,-0.020146033,-0.18897814,0.16890626,-0.024679214,-0.0060745543,-0.15105389,-0.061200466,0.28602603,0.571829,0.19440706,-0.0023067524,-0.043022726,-0.00015387792,0.013591965,0.029351143,-0.019813614,-0.094770886
61,-0.0011353861,0.06696586,-0.11081287,-0.0008023087,-0.0550645,-0.2262976,-0.05896376,0.0035646802,-0.04903067,0.13853659,0.27964726,-0.011705844,-0.13517042,0.0569474,-0.011952486,-0.09688596,0.0072265603,0.019909251,-0.05719849,-0.04068956
62,-0.015420513,0.27795053,-0.10621511,-0.010813773,0.19966877,-0.25048834,-0.015300343,0.06383136,0.22551233,-0.037791878,0.23902768,-0.0980401,-0.13401666,0.0225374,-0.016069397,-0.060615968,0.011210268,0.0074209915,-0.025782505,-0.10728451
63,-0.017912073,-0.091995515,-0.016276274,-0.010203388,-0.17569268,-0.18556769,-0.04271775,0.006941833,-0.0028921019,0.45478645,-0.051637203,-0.016188823,-0.08413474,0.033745326,-0.012594895,0.10247715,0.012914621,0.11186538,0.30441728,-0.033609506
64,-0.038340904,0.011168428,0.0036746743,-0.026549628,-0.16062202,0.23825955,0.21113637,0.036019407,-0.0002463364,0.08177638,-0.013525116,-0.10007866,-0.030919407,0.023641162,-0.1160922,-0.0032660875,-0.022913678,0.010887694,0.142371,-0.12896518
65,-0.04411348,0.31746203,0.285083,-0.03122462,-0.15511838,-0.20207858,-0.006926519,-0.028000692,0.3244967,-0.013600318,-0.053439323,0.15220356,0.13640043,0.0029798916,-0.024328906,-0.07254581,0.018936327,-0.019078726,-0.0042859544,-0.066534065
66,-0.034474563,0.053961456,-0.047836486,0.018932406,-0.028264271,-0.14266895,-0.05905826,0.08346832,0.09656708,0.0009885301,-0.0560632,0.008832232,-0.15281557,0.3599196,-0.102076836,-0.029966855,0.00832449,0.023976238,0.2085158,-0.18033558
67,-0.03234561,-0.13710085,-0.015030777,-0.007725844,-0.19148344,-0.14070392,-0.03165397,0.15346716,-0.1531189,0.033782214,0.18565015,-0.07771591,-0.17287625,0.3130198,-0.049845073,0.20472237,0.0037681607,0.14036563,0.11920442,-0.063530356
68,0.061239105,-0.13099661,-0.022456765,-0.029098108,-0.16738905,-0.062243816,-0.030050602,-0.031990916,0.054778267,-0.018254826,-0.06407717,-0.030239446,-0.15237013,-0.010760915,-0.11843486,0.00810244,0.017853273,0.09779317,-0.054076415,0.17833544
69,0.14187992,-0.19133833,-0.09811643,0.099871956,-0.11948144,-0.048286706,-0.026235592,0.0056408546,-0.104671545,-0.09044635,0.12901077,-0.022589492,-0.019323424,-0.0077053965,-0.070478775,0.0008479327,-0.00071618386,0.1311633,-0.029713998,-0.027181169
70,0.09741327,-0.07905148,-0.021445332,-0.016061563,0.048504055,-0.20061447,-0.07725446,-0.031443432,0.028218595,0.032973766,-0.11267661,-0.05337372,-0.052427825,0.0738831,-0.007811792,-0.03818027,0.08886515,0.060204294,-0.05537933,-0.094123796
71,0.1530492,-0.14354934,-0.05861903,-0.037820436,-0.15590285,-0.21257327,-0.045400586,-0.031077107,-0.12028027,-0.0205972,-0.04894623,0.0663218,-0.14437926,0.06485344,-0.05745088,0.12284768,0.049741838,-0.04755649,0.055675082,-0.11133556
72,-0.06214213,-0.1832548,0.082677424,-0.031011704,0.13640828,-0.21839948,-0.11525132,-0.12744394,0.09339521,0.025718212,-0.05042568,-0.06401437,0.045676176,-0.06915788,-0.077788055,0.16409199,0.14766732,0.0067477887,0.11041665,0.12400375
73,-0.06468913,0.00091907836,0.055771556,0.01656532,-0.036063228,0.16019233,0.4182947,0.023990095,-0.022290524,-0.071382344,-0.043351047,-0.08561483,-0.053064786,-0.0042493856,0.36211395,0.31577477,0.020809028,-0.011560249,0.28927794,0.21697019
74,-0.03414373,0.32702148,0.15731627,0.027414443,-0.17247662,0.13015175,-0.058377508,0.03786903,0.31953058,-0.07736075,-0.089746855,0.28776917,-0.13607618,-0.052228633,0.063878514,-0.10603799,-0.04966192,0.019909417,0.002917987,-0.16059567
75,0.23727387,-0.15751675,0.22713497,-0.00050615956,-0.05089441,-0.26657143,-0.00023067248,0.035250437,-0.097392574,-0.11857188,0.45338333,0.552678,-0.17379646,-0.07909714,-0.039387133,-0.05049362,-0.012091088,0.0061365874,-0.069224216,-0.11722708
76,0.10181669,-0.18818413,-0.036706615,0.16164099,-0.16761144,0.12100085,-0.040376417,-0.016029092,-0.015458838,0.17817046,0.0079430835,-0.074451454,-0.06333506,0.1492911,-0.10595275,-0.02002445,0.2568672,-0.090135604,-0.009757079,0.10499126
77,0.08617357,-0.0059923246,-0.012038585,-0.01582527,-0.09114483,-0.26912358,-0.05468504,-0.015232279,-0.18076046,-0.111393854,-0.027997345,0.041100428,-0.08145787,-0.027652433,-0.07374913,0.2894595,0.016306503,-0.004502071,0.25509253,0.26626328
78,0.22227465,-0.15200266,-0.016300673,0.0055935015,-0.110604085,-0.16579139,-0.008954647,0.01973774,0.13572106,-0.0004900782,-0.03720758,0.12411791,-0.056478437,-0.06830311,-0.10139724,0.15079536,0.29837918,0.06160584,0.17543438,-0.18709913
79,0.043916784,-0.13472486,0.0019870163,0.06890576,-0.17741244,-0.2285494,-0.0017681874,0.12460629,-0.13153714,-0.11931759,0.10309837,0.063026525,-0.02882663,0.10122133,-0.0224004,0.07633996,0.069803745,0.06507196,0.04279349,0.09664844
80,0.09175304,0.07893911,-0.041463956,-0.011372449,0.05118125,-0.15033248,0.018063951,0.07681844,-0.06191193,0.01819565,-0.05468502,-0.040091846,-0.14212513,-0.01719444,-0.08291958,-0.106367715,0.05179416,-0.019540383,0.019144455,-0.16838737
81,0.16565856,-0.12054445,-0.10758227,-0.015614864,0.037462085,-0.19152488,-0.015628293,0.0062365504,-0.1908293,-0.07172339,-0.098679245,-0.011489516,-0.09024275,0.012181261,0.4227561,-0.07297658,0.009281039,-0.0025112247,-0.04438919,0.12080096
82,-0.008249234,-0.09813868,-0.09321637,-0.046369664,-0.089855574,-0.068534836,-0.019293549,0.0016772896,-0.14067602,0.1535298,-0.045374148,0.017047908,-0.13816237,-0.007340484,-0.03898021,-0.10235096,0.06474523,0.00927531,0.115089856,-0.171992
83,-0.06047451,-0.10506677,-0.04039834,-0.02841384,-0.13163608,-0.22715293,-0.056879357,-0.004860938,0.00858412,-0.0010757021,-0.013342529,-0.09806868,-0.032380678,0.009534925,0.050174322,-0.07438114,0.09108465,0.09050508,-0.0534363,0.034901742
84,-0.09684904,0.14895146,0.18863545,-0.0032712014,-0.07629513,-0.23561259,-0.038628835,-0.008425308,-0.15305975,-0.07013454,-0.095636606,0.17178527,0.1880725,-0.011337706,-0.073023915,0.02416255,-0.0015906517,0.011493424,-0.0075379186,-0.100564085
85,-0.00383029,-0.16462934,-0.025646826,-0.0040909504,-0.034340307,-0.24554725,0.0780372,-0.014657458,0.16445051,0.14549586,-0.033246942,-0.1138632,-0.13156484,-0.057092045,-0.07104959,0.14654383,-0.043162096,0.003590119,-0.009538236,0.25369015
86,0.25627092,-0.080860786,-0.028402995,-0.0021742554,0.19321722,-0.073298864,-0.09027545,0.03185627,-0.095054515,-0.028726334,-0.04547576,0.100238964,-0.060887687,0.040546793,-0.11129923,-0.11131834,0.24713379,0.02213709,0.22391482,-0.12549931
87,-0.03131767,-0.08575813,-0.059416182,0.42786652,-0.091677666,-0.22889021,0.6309238,0.05049681,-0.02075868,-0.049813718,-0.07108008,-0.040051285,-0.14156167,-0.028520528,1.2422044,-0.08574366,-0.03176614,0.01090539,-0.0373992,0.4237801
88,-0.046475135,-0.14345133,-0.09014572,0.13102306,0.32197613,-0.22922266,-0.1212061,-0.10030466,0.24898496,-0.16753551,-0.08581958,-0.09202602,0.09472844,0.16459826,-0.0740637,0.010153433,-0.032330766,0.1177494,0.21976314,-0.13750196
89,0.056780815,-0.10562001,-0.06666517,-0.04369039,-0.10067501,0.23548889,0.07859838,-0.047685057,0.17746247,0.21016544,-0.041780546,-0.108568095,-0.18156047,0.09184473,-0.03663787,-0.113378696,0.08310568,-0.043472845,0.047716934,-0.09510635
90,0.1474804,-0.046371136,-0.025111431,-0.042732503,-0.14638557,-0.06958802,-0.06451655,-0.04881437,0.15867065,-0.12426807,-0.11973983,-0.03259466,-0.02225114,-0.057300832,-0.0840889,0.1030524,0.10901609,-0.063980125,0.17285553,0.19297837
91,-0.033055276,-0.16681987,-0.011807816,0.0035181178,-0.09074363,-0.23337829,0.085037544,-0.007145034,0.17069624,-0.06652261,-0.019573493,0.07095101,-0.038920764,0.020464625,0.3042605,0.30758336,0.15465882,0.04047393,-0.07297921,-0.16182818
92,-0.07098211,0.0013546129,-0.008868682,0.011974267,0.10446602,-0.15439104,-0.027364818,0.03265369,0.15867783,-0.010375004,-0.05374142,-0.09561215,-0.15347514,0.067922845,0.1300758,0.1859226,0.11388874,0.049102522,0.17905284,0.11009045
93,-0.054700665,-0.023845319,-0.12427791,0.10007902,-0.1968653,-0.13138284,-0.051108398,0.089215346,-0.073757015,-0.046818603,0.010822643,-0.08933288,-0.08872817,-0.05940777,0.11348871,-0.10482473,0.08492453,-0.052856345,0.07024414,-0.18297644
94,-0.0069230273,0.024845736,-0.0031637244,0.09549729,-0.12118598,0.102304846,0.20311502,0.23866701,-0.14583558,-0.026347868,-0.09295308,-0.096894324,-0.14296761,-0.01598629,-0.11922581,0.07638159,0.017399417,0.038793575,-0.0222426,0.17922199
95,0.1784361,-0.18567297,-0.09748695,-0.014413265,-0.035526015,-0.2597987,-0.004698434,0.033743132,-0.08685589,-0.044275045,0.4103112,0.449144,0.17775178,-0.015194009,-0.020840513,-0.0049576503,-0.02450972,0.06947502,-0.025163637,-0.07027709
96,-0.09549889,-0.11507344,-0.007603855,0.39553016,-0.1012957,-0.23164071,-0.04715252,0.53507596,-0.12828805,-2.5770278e-06,0.12741098,0.028199827,-0.03773479,0.30530426,-0.01807695,-0.05155802,-0.0056093745,0.35737875,-0.029055068,-0.1809994
97,0.066204585,-0.018678399,-0.025899883,0.13299008,-0.16016549,-0.08022398,-0.028478088,0.10199111,-0.044867013,-0.08232914,0.027133675,0.08531704,0.040712677,0.09610163,0.060973793,-0.08774372,-0.02663002,0.06700652,-0.02982175,0.022119742
98,-0.013580306,-0.15617819,0.046898223,0.15713345,-0.14000359,0.043135576,0.24213754,0.027812459,-0.104292735,0.031093823,-0.025565645,-0.06749125,-0.024549276,0.004559474,-0.05546972,0.18639992,0.069694564,0.010325795,0.23804837,0.12098828
99,-0.012644675,-0.08969016,-0.09733475,0.07548617,-0.107895575,-0.11665709,-0.032990556,0.08254979,-0.030510867,-0.017821392,0.021171408,-0.020776985,0.055191543,-0.08003349,-0.11964402,-0.05582473,-0.026958996,0.09546994,-0.020216733,0.04991353
100,-0.08981888,-0.1077813,0.02826253,0.16441694,-0.10006913,-0.20813097,-0.024844833,0.02056327,-0.15473601,-0.0896143,0.14239423,-0.008659928,0.17121638,0.013086098,0.5962576,-0.09015857,0.3177788,0.28732485,-0.065078415,-0.087628536
101,-0.024845988,-0.1880645,0.05590942,0.0052074343,-0.05378857,0.11374486,-0.0844124,-0.012677138,0.2204574,-0.08938834,0.42788458,-0.09001255,-0.15878424,-0.015943954,-0.012558601,0.1264311,0.018597407,0.04780672,-0.0027971247,-0.05904259
102,-0.04830336,0.022344677,-0.039629012,0.06014725,0.08837978,0.123592995,0.22409554,0.13329686,0.00963476,-0.07491081,-0.12354114,-0.027894251,-0.012014041,-0.07630154,0.3143972,-0.09047386,-0.07493686,-0.0425008,0.23032211,0.17251053
